material_thermal_conductivity,material_cost_per_kg,material_density,llm_current_cooling_type,llm_ambient_temperature,llm_thermal_output,predicted_pue,predicted_throughput_gain
150.0,25.0,900,1,28.732805057677147,610.6329542685191,1.4655,3.4958
150.0,25.0,900,0,27.733059347608744,447.93249428642287,1.6307,2.2402
150.0,25.0,900,1,31.23444099311572,497.51228591036806,1.4156,4.2907
150.0,25.0,900,0,28.384966505235127,717.9899195015264,1.637,1.3976
150.0,25.0,900,0,31.149826303900788,563.6736116013722,1.6242,1.7802
150.0,25.0,900,2,26.300351600324184,675.6325845002909,1.2625,4.7353
150.0,25.0,900,0,29.53609071792362,719.1366106144235,1.6352,1.3954
150.0,25.0,900,2,29.38914072697396,590.3467619684841,1.214,5.4194
150.0,25.0,900,0,22.31027834396935,724.0068296415019,1.6463,1.386
150.0,25.0,900,1,22.872745493682558,585.4474575849446,1.4768,3.6462
150.0,25.0,900,1,27.2462549461816,540.5936886345396,1.4111,3.9487
150.0,25.0,900,1,18.42052155763271,500.4722909748318,1.4245,4.2653
150.0,25.0,900,0,23.095606361021318,508.21193190234226,1.6272,1.9745
150.0,25.0,900,1,21.68066901435089,561.5304557952566,1.4274,3.8015
150.0,25.0,900,1,24.513993176803737,580.2499594461075,1.4135,3.6788
150.0,25.0,900,0,19.465346882888507,475.44222074850575,1.6303,2.1106
150.0,25.0,900,2,24.88418307814398,448.1886230438421,1.3085,7.1383
150.0,25.0,900,0,25.571767457703984,695.2670013407007,1.6228,1.4433
150.0,25.0,900,0,29.232477066449093,610.4291156741542,1.6427,1.6439
150.0,25.0,900,0,27.563799903338214,548.018539795083,1.6401,1.8311
150.0,25.0,900,2,31.821591826585863,599.5508722495599,1.2327,5.3362
150.0,25.0,900,0,24.260120270277127,513.4732026236055,1.625,1.9543
150.0,25.0,900,1,19.695552865607365,564.7278804278967,1.4413,3.78
150.0,25.0,900,1,23.600229260693055,363.05413794089986,1.4492,5.8797
150.0,25.0,900,1,23.464700456058797,595.9530834647571,1.442,3.5819
150.0,25.0,900,1,24.008128969865897,551.5075774810241,1.472,3.8706
150.0,25.0,900,1,22.290012401737723,475.95216443447526,1.4305,4.485
150.0,25.0,900,0,29.651137669458485,450.7028481654014,1.637,2.2264
150.0,25.0,900,2,26.34235395931325,714.5164680798681,1.318,4.4776
150.0,25.0,900,0,20.88166641613512,377.98196893641676,1.6336,2.6548
150.0,25.0,900,1,20.87380163699556,438.92337137299216,1.4239,4.8634
150.0,25.0,900,0,25.89889387513889,411.22100986925506,1.6307,2.4402
150.0,25.0,900,1,31.136252275825026,639.049560446691,1.4688,3.3404
150.0,25.0,900,0,26.06756417167486,391.1910925349768,1.6494,2.5651
150.0,25.0,900,0,21.687040820116888,424.28679510408426,1.6239,2.365
150.0,25.0,900,0,19.246157970410252,399.1495858548203,1.6188,2.514
150.0,25.0,900,0,30.76566608974533,601.1201919246571,1.6318,1.6693
150.0,25.0,900,1,21.02906738118559,571.7025028459288,1.4135,3.7339
150.0,25.0,900,1,21.092708621429953,435.72808482402223,1.4367,4.899
150.0,25.0,900,0,23.90907818870773,466.0006771777169,1.625,2.1533
150.0,25.0,900,2,18.225534800120695,397.0033906253512,1.2666,8.0586
150.0,25.0,900,0,24.400341099736462,365.4196720482248,1.6335,2.746
150.0,25.0,900,2,21.393501108787135,666.8816115687011,1.2685,4.7974
150.0,25.0,900,1,31.95501366871146,381.6674188734336,1.4605,5.593
150.0,25.0,900,1,30.18994395401694,639.3922331713661,1.4731,3.3386
150.0,25.0,900,2,31.899756231569672,412.87177956701055,1.2575,7.7489
150.0,25.0,900,1,28.84473670786376,433.9530925814913,1.4446,4.9191
150.0,25.0,900,0,26.139802354920988,603.4278415097643,1.6252,1.6629
150.0,25.0,900,1,23.87619796027648,450.85232062655535,1.4253,4.7347
150.0,25.0,900,0,25.80976293848142,713.4684411745247,1.6243,1.4064
150.0,25.0,900,1,30.34787139255821,607.4240152446254,1.4093,3.5143
150.0,25.0,900,0,18.793199973924565,564.2127347881569,1.624,1.7785
150.0,25.0,900,0,20.063876976813482,386.1572771797639,1.6203,2.5986
150.0,25.0,900,1,22.58648699475662,596.8318263801746,1.475,3.5766
150.0,25.0,900,1,22.409146744089675,506.7083876402827,1.4455,4.2128
150.0,25.0,900,1,29.932738002873357,677.8715845450608,1.4406,3.1491
150.0,25.0,900,0,26.86364325626943,584.7443365665915,1.6175,1.7161
150.0,25.0,900,0,24.396587019761327,416.77758013072474,1.6347,2.4077
150.0,25.0,900,2,28.393651417575242,557.1723152909312,1.2529,5.742
150.0,25.0,900,1,31.374827744495274,612.9407720383857,1.4792,3.4826
150.0,25.0,900,2,30.55125820964939,686.6697739973883,1.3177,4.6591
150.0,25.0,900,0,19.338550171845196,602.9165213213064,1.6271,1.6643
150.0,25.0,900,1,26.768725531015345,691.2725421111991,1.4624,3.088
150.0,25.0,900,1,24.925422274247275,682.9730260655803,1.4093,3.1255
150.0,25.0,900,0,29.825820169554433,596.2732224608466,1.6492,1.6829
150.0,25.0,900,2,18.292063818815027,632.4811096288743,1.2141,5.0583
150.0,25.0,900,2,26.154149415447947,673.5678307869923,1.3009,4.7498
150.0,25.0,900,2,28.79554144096953,540.9397142709737,1.2539,5.9143
150.0,25.0,900,1,30.564769086314985,731.4776934740082,1.4136,2.9183
150.0,25.0,900,2,21.65911311207361,685.0504984827091,1.2295,4.6702
150.0,25.0,900,0,20.95500615370804,645.4706023789116,1.6189,1.5546
150.0,25.0,900,1,30.129396165459628,600.151830756913,1.4637,3.5569
150.0,25.0,900,1,19.178890853996823,504.29420397652586,1.4618,4.2329
150.0,25.0,900,1,23.79699563177123,629.6528160670543,1.4315,3.3902
150.0,25.0,900,0,28.49505784493874,627.1799004607433,1.6485,1.5999
150.0,25.0,900,2,23.979708533812072,696.3068969608867,1.3118,4.5947
150.0,25.0,900,1,19.617752609795396,525.2071136665463,1.4402,4.0644
150.0,25.0,900,2,30.53703016047444,442.99196690634733,1.2986,7.222
150.0,25.0,900,2,28.29281395845819,733.9032043133157,1.2431,4.3593
150.0,25.0,900,2,23.50454270437436,707.8630491157196,1.2491,4.5197
150.0,25.0,900,0,26.9443100370843,555.2922399647263,1.6323,1.8071
150.0,25.0,900,0,27.523379981359874,592.4569474289344,1.6341,1.6937
150.0,25.0,900,2,27.018279292578463,524.4530289456609,1.2988,6.1003
150.0,25.0,900,0,31.27080165458604,489.8912308584029,1.627,2.0483
150.0,25.0,900,0,19.957040992919687,499.3733631716226,1.6364,2.0094
150.0,25.0,900,0,21.181074753560814,663.6916929267308,1.6313,1.5119
150.0,25.0,900,0,19.523302830808937,432.8014308592348,1.6292,2.3185
150.0,25.0,900,0,27.359531993305854,354.87004558968647,1.6326,2.8277
150.0,25.0,900,2,23.871822349847193,677.8688755917433,1.2666,4.7196
150.0,25.0,900,1,21.840291630565286,557.4750663492295,1.439,3.8291
150.0,25.0,900,0,24.955536578227274,459.9300072108372,1.6243,2.1818
150.0,25.0,900,1,19.490801920150833,515.1533271220876,1.4348,4.1437
150.0,25.0,900,1,31.063604235954834,392.90162868026897,1.4764,5.433
150.0,25.0,900,2,23.166452692282828,538.4715937790726,1.3074,5.9414
150.0,25.0,900,1,28.25896448612968,412.05709778166585,1.4725,5.1805
150.0,25.0,900,0,20.925910911825873,665.5821261283709,1.6288,1.5076
150.0,25.0,900,1,23.411459670548222,718.0326404591033,1.4093,2.9729
150.0,25.0,900,0,28.89507912494979,525.1661753712942,1.6482,1.9107
150.0,25.0,900,1,21.646870544081615,721.3586802417369,1.4354,2.9592
150.0,25.0,900,0,28.24230923149836,352.5378404514234,1.6473,2.8464
150.0,25.0,900,1,31.479196398283385,382.6860219023474,1.4645,5.5781
150.0,25.0,900,2,19.86531014382571,636.5177442734936,1.2207,5.0263
150.0,25.0,900,0,25.645820592433218,586.3629249733931,1.6289,1.7113
150.0,25.0,900,0,19.74877561048242,636.1766557889164,1.6252,1.5773
150.0,25.0,900,1,22.797293168588823,614.9151412238324,1.4637,3.4715
150.0,25.0,900,2,25.313084376359487,611.6594867101746,1.3152,5.2305
150.0,25.0,900,2,21.49760017359711,420.8506311771299,1.2738,7.602
150.0,25.0,900,0,25.756056849689916,403.39443773834705,1.631,2.4875
150.0,25.0,900,1,29.685793529926706,649.9700838147282,1.4638,3.2842
150.0,25.0,900,2,28.64510392470848,619.5802452622672,1.3083,5.1637
150.0,25.0,900,2,29.365602895231465,385.48206486995934,1.2876,8.2995
150.0,25.0,900,2,22.040864200042463,372.6587030224339,1.2905,8.5851
150.0,25.0,900,1,30.71788640953163,568.5656263570211,1.4706,3.7545
150.0,25.0,900,1,31.934820555283906,664.4957035855352,1.4546,3.2124
150.0,25.0,900,0,24.863401113245622,573.0718337544334,1.6477,1.751
150.0,25.0,900,2,28.551499821646885,650.9986446305536,1.3067,4.9144
150.0,25.0,900,1,31.78787949069459,595.4953695613833,1.4282,3.5847
150.0,25.0,900,2,20.49481367828865,481.52467911224574,1.2456,6.6441
150.0,25.0,900,0,27.60643323630661,748.1319557620861,1.6204,1.3413
150.0,25.0,900,2,29.704144744187126,704.3076365910496,1.2682,4.5425
150.0,25.0,900,0,28.447012336019345,719.7836678852163,1.6349,1.3941
150.0,25.0,900,2,30.905408275559758,371.53607726597465,1.2895,8.611
150.0,25.0,900,2,22.482512910618713,436.78897550783796,1.2847,7.3246
150.0,25.0,900,1,18.264709156083146,730.4839420296837,1.4273,2.9222
150.0,25.0,900,0,29.543968941678838,624.5449583919631,1.6335,1.6067
150.0,25.0,900,2,20.08909049927363,616.4837558309498,1.3113,5.1896
150.0,25.0,900,1,23.047623487061713,694.0757846455023,1.4684,3.0755
150.0,25.0,900,1,20.742835029534902,537.6858793604551,1.4389,3.9701
150.0,25.0,900,1,18.12286814790482,711.4462812848501,1.4134,3.0004
150.0,25.0,900,2,30.28714901366159,384.29176371323604,1.2418,8.3252
150.0,25.0,900,0,27.966143698285137,738.895309593913,1.6183,1.358
150.0,25.0,900,2,29.0417776575634,694.9433367770919,1.2761,4.6037
150.0,25.0,900,0,23.401417841860138,624.7871194722718,1.6386,1.6061
150.0,25.0,900,2,23.09858569046519,421.2116850751694,1.3179,7.5955
150.0,25.0,900,2,28.497139710559402,612.8170415889383,1.2644,5.2206
150.0,25.0,900,2,29.269904516785072,373.9176022817622,1.2303,8.5562
150.0,25.0,900,0,26.568492838455455,566.8060281021187,1.6451,1.7704
150.0,25.0,900,0,30.434207809772612,545.7779548348718,1.6233,1.8386
150.0,25.0,900,1,29.09510136981728,699.0821474227165,1.4249,3.0535
150.0,25.0,900,1,28.46067016931135,532.3263622091654,1.4146,4.01
150.0,25.0,900,1,27.665269449215607,361.992232182908,1.4256,5.897
150.0,25.0,900,1,24.941472559455644,693.8325090147434,1.4178,3.0766
150.0,25.0,900,1,29.715254655309693,452.356634984423,1.4095,4.719
150.0,25.0,900,0,25.22193227010993,692.29962829584,1.6226,1.4495
150.0,25.0,900,1,22.07120704231116,370.2667323209093,1.4251,5.7652
150.0,25.0,900,1,31.56074105301792,617.6212256607604,1.4588,3.4562
150.0,25.0,900,0,26.77231296092201,392.4886541698296,1.6225,2.5566
150.0,25.0,900,0,18.91344932271923,687.1141201765017,1.6451,1.4604
150.0,25.0,900,2,30.646194872702083,542.1699498174048,1.2388,5.9009
150.0,25.0,900,1,24.027648558173013,572.0195990898208,1.4618,3.7318
150.0,25.0,900,0,26.45173356611978,703.4501652634603,1.6204,1.4265
150.0,25.0,900,1,29.090004575054657,384.00334309152424,1.4465,5.5589
150.0,25.0,900,1,25.5475759891367,641.5185119050645,1.4666,3.3275
150.0,25.0,900,1,28.549546061336535,582.9678917913541,1.4641,3.6617
150.0,25.0,900,2,23.450234057820172,451.47450426028246,1.3113,7.0863
150.0,25.0,900,0,23.65863722655741,451.988078792187,1.623,2.2201
150.0,25.0,900,2,29.199744988713658,722.6025980533509,1.2151,4.4275
150.0,25.0,900,2,27.72202254200691,740.844727075001,1.2174,4.3184
150.0,25.0,900,1,31.596326640298862,489.15195112805173,1.4283,4.364
150.0,25.0,900,0,25.796695463797064,545.4176692005062,1.6263,1.8398
150.0,25.0,900,1,19.63199763218445,672.0658638526274,1.4648,3.1763
150.0,25.0,900,0,30.81715003172015,687.0043479599573,1.6317,1.4606
150.0,25.0,900,0,18.32065069677158,441.3696726625167,1.6476,2.2735
150.0,25.0,900,2,26.311150913941866,572.6769963200613,1.3178,5.5866
150.0,25.0,900,1,22.198158590960674,521.7571081862305,1.4688,4.0913
150.0,25.0,900,2,30.797474502021267,412.7719077506028,1.2804,7.7508
150.0,25.0,900,0,28.194878134122785,584.9626224187833,1.6421,1.7154
150.0,25.0,900,1,25.827070899446642,432.3840021306938,1.4231,4.9369
150.0,25.0,900,0,21.63161226838732,601.3688816433751,1.647,1.6686
150.0,25.0,900,2,30.86863185935879,394.36668530178724,1.2757,8.1125
150.0,25.0,900,0,18.273403023582787,646.8314480745155,1.6168,1.5513
150.0,25.0,900,0,21.432774705430095,645.540697022441,1.6401,1.5544
150.0,25.0,900,2,18.712312850104276,379.3210178964142,1.2201,8.4343
150.0,25.0,900,2,28.016423310444136,532.5819494777836,1.2192,6.0071
150.0,25.0,900,2,19.098736225749924,522.6784766358153,1.3033,6.121
150.0,25.0,900,2,19.288661230647367,609.2151089341654,1.2156,5.2515
150.0,25.0,900,0,19.94095118890829,538.2053420913466,1.6167,1.8644
150.0,25.0,900,2,31.604361293642356,718.2699788225166,1.289,4.4542
150.0,25.0,900,1,26.407497317475624,427.96385177110324,1.4588,4.9879
150.0,25.0,900,0,31.67053052123071,534.5889216678064,1.6391,1.8771
150.0,25.0,900,0,20.61153709969728,610.0652718511083,1.6188,1.6448
150.0,25.0,900,1,23.83362645398833,594.3641453806754,1.4117,3.5915
150.0,25.0,900,1,18.0724462612147,414.99357897357606,1.4365,5.1438
150.0,25.0,900,0,19.054430976556723,548.5411170172756,1.6431,1.8293
150.0,25.0,900,2,20.571402837924296,610.4425156937982,1.2769,5.2409
150.0,25.0,900,1,20.30420932435852,566.4987055939106,1.417,3.7681
150.0,25.0,900,2,26.567163772851252,433.2682642450817,1.2608,7.3841
150.0,25.0,900,2,29.34839898860988,701.7051532176108,1.2624,4.5593
150.0,25.0,900,1,18.731372173251952,654.9007986428774,1.4654,3.2595
150.0,25.0,900,0,27.77083719675399,688.6689185790207,1.6326,1.4571
150.0,25.0,900,0,22.704069049477678,478.67734349024397,1.6272,2.0963
150.0,25.0,900,0,23.606492956610012,530.6417697795109,1.6243,1.891
150.0,25.0,900,2,28.414927372217065,401.1084807887216,1.238,7.9761
150.0,25.0,900,1,19.715420963990415,699.5871750107459,1.4647,3.0513
150.0,25.0,900,0,21.01811809863349,623.7359052208412,1.6287,1.6088
150.0,25.0,900,1,23.73722531548029,369.04827861621243,1.4601,5.7842
150.0,25.0,900,1,18.784344432253096,661.979346548602,1.4563,3.2247
150.0,25.0,900,1,29.405643965991665,448.6355644627793,1.4373,4.7581
150.0,25.0,900,2,31.162784409589662,384.21360966324244,1.2184,8.3269
150.0,25.0,900,0,23.51655839036595,355.97541154098,1.6379,2.8189
150.0,25.0,900,0,21.652119672004503,632.1695151648471,1.6397,1.5873
150.0,25.0,900,1,30.402347699653806,414.2816968368403,1.4714,5.1527
150.0,25.0,900,0,19.67341649721058,654.9154309849235,1.6384,1.5322
150.0,25.0,900,1,25.866509268254283,418.13609735638113,1.4455,5.1052
150.0,25.0,900,0,29.15071615309634,671.3600637319603,1.6266,1.4947
150.0,25.0,900,2,23.945774011238782,551.8769700486326,1.2882,5.7971
150.0,25.0,900,0,18.507270926818272,582.8393701076141,1.6364,1.7217
150.0,25.0,900,2,25.127922766851654,749.9076590595962,1.2437,4.2663
150.0,25.0,900,1,25.402502954997104,503.18038514481503,1.446,4.2423
150.0,25.0,900,0,19.12628964491635,530.6237078504528,1.6424,1.8911
150.0,25.0,900,2,21.450955501003683,623.0187507080319,1.2575,5.1352
150.0,25.0,900,2,26.066444690491835,361.1777106882536,1.2437,8.858
150.0,25.0,900,0,29.80727527594248,535.2290480892646,1.6362,1.8748
150.0,25.0,900,0,23.987623741352106,535.3633298380859,1.6283,1.8743
150.0,25.0,900,2,28.864505211393578,548.8045594840546,1.226,5.8296
150.0,25.0,900,2,26.994636742696446,442.3060248149138,1.2408,7.2332
150.0,25.0,900,1,22.71877956317504,395.59410150624774,1.4712,5.3961
150.0,25.0,900,0,28.951054617723635,512.0768250249549,1.6413,1.9596
150.0,25.0,900,0,19.241519286433185,610.8839057608764,1.6445,1.6426
150.0,25.0,900,1,31.844761504885675,537.4063878737,1.4288,3.9721
150.0,25.0,900,0,31.434768884531298,607.3027765520865,1.6295,1.6523
150.0,25.0,900,1,25.43187555724362,463.75938894339436,1.4184,4.6029
150.0,25.0,900,1,19.627275969114837,641.2264078736234,1.4261,3.329
150.0,25.0,900,2,28.84751145287181,647.8318932339396,1.2459,4.9385
150.0,25.0,900,1,19.591798153616562,447.21248768607575,1.4402,4.7732
150.0,25.0,900,0,25.555758496901905,428.6180923729681,1.6232,2.3411
150.0,25.0,900,0,28.816007425998972,637.0789067360918,1.6229,1.5751
150.0,25.0,900,2,27.965429444624625,499.73677193082835,1.2398,6.402
150.0,25.0,900,0,24.434620779556568,682.0492527016538,1.6484,1.4712
150.0,25.0,900,2,31.859106018410884,526.492572246176,1.2512,6.0766
150.0,25.0,900,1,28.730692675494424,533.8549398002822,1.4514,3.9986
150.0,25.0,900,0,25.128943336879644,487.5147857741814,1.6439,2.0583
150.0,25.0,900,1,30.160541748730854,728.6629287411464,1.4712,2.9295
150.0,25.0,900,1,24.58878835900226,372.515318050172,1.4767,5.7304
150.0,25.0,900,1,25.532351589950636,732.4247325713488,1.4384,2.9145
150.0,25.0,900,2,26.806076183650937,405.1599549482344,1.2893,7.8964
150.0,25.0,900,2,21.58464632992304,422.8326907359232,1.3131,7.5663
150.0,25.0,900,1,19.394033574569196,471.32004209415675,1.4444,4.5291
150.0,25.0,900,0,29.70610397208557,747.5747908610116,1.6342,1.3423
150.0,25.0,900,0,25.080608612488636,623.2955427189015,1.62,1.6099
150.0,25.0,900,1,20.715914764683554,460.38592690467,1.4527,4.6367
150.0,25.0,900,0,26.816661151243444,574.7652406007048,1.6369,1.7459
150.0,25.0,900,1,26.05530425032164,736.9845085162599,1.4707,2.8965
150.0,25.0,900,0,24.04695214335127,651.1344126424191,1.6349,1.5411
150.0,25.0,900,1,24.494695368557913,385.7653913389468,1.4111,5.5336
150.0,25.0,900,1,24.95876203697282,416.2168544966842,1.4471,5.1287
150.0,25.0,900,0,21.53420530398191,731.9176228383778,1.647,1.371
150.0,25.0,900,0,19.555883063091056,353.68486298764014,1.6231,2.8371
150.0,25.0,900,1,21.816254411983003,504.6843842563046,1.4478,4.2297
150.0,25.0,900,1,23.357479705355786,424.63911939938987,1.417,5.027
150.0,25.0,900,0,28.394344521267833,683.7915798625048,1.6216,1.4675
150.0,25.0,900,1,20.373890810663866,479.1893448277922,1.4379,4.4547
150.0,25.0,900,1,30.953724473706625,487.48328811671604,1.4565,4.3789
150.0,25.0,900,1,21.78685217529459,406.68413801657516,1.4563,5.2489
150.0,25.0,900,1,31.791171603818533,747.7798736736969,1.468,2.8547
150.0,25.0,900,1,21.8116717935426,380.15541512783653,1.4138,5.6152
150.0,25.0,900,0,26.333632377928915,391.28957596016636,1.6441,2.5645
150.0,25.0,900,2,28.506192114396644,689.1317200387423,1.2696,4.6425
150.0,25.0,900,0,18.467832528215407,552.5419433589701,1.6222,1.8161
150.0,25.0,900,0,28.26182245038798,397.02804774640634,1.6167,2.5274
150.0,25.0,900,1,23.954725158072165,586.7162749127217,1.4304,3.6383
150.0,25.0,900,0,25.886141324421523,671.7405133317206,1.6163,1.4938
150.0,25.0,900,1,19.441204158823716,368.48087246075886,1.4405,5.7931
150.0,25.0,900,1,29.84270047007555,735.2571871849245,1.4251,2.9033
150.0,25.0,900,2,25.808265860949817,436.6352925948012,1.2978,7.3272
150.0,25.0,900,0,29.49409162374819,714.1161790103274,1.6167,1.4052
150.0,25.0,900,1,19.23471625555003,539.8417772127527,1.4343,3.9542
150.0,25.0,900,0,20.38584088806168,374.86336662151854,1.6167,2.6769
150.0,25.0,900,1,18.3839313671388,709.8921208712371,1.426,3.007
150.0,25.0,900,1,25.33005635997978,516.0283989916268,1.4328,4.1367
150.0,25.0,900,0,31.51980364568532,356.21882083650536,1.6327,2.817
150.0,25.0,900,2,29.51994055350727,592.4702377354757,1.262,5.3999
150.0,25.0,900,2,18.37961650510128,464.47759056307206,1.3125,6.8879
150.0,25.0,900,1,18.47938336317538,746.7692376797935,1.4109,2.8585
150.0,25.0,900,1,23.566541413011922,676.8008381972263,1.4349,3.154
150.0,25.0,900,2,22.995760685566324,416.5187451359068,1.2727,7.681
150.0,25.0,900,2,29.5760009100703,580.8533726528433,1.2155,5.5079
150.0,25.0,900,2,27.352221234828992,697.9300605392482,1.2153,4.584
150.0,25.0,900,1,26.377936598591244,571.6115514816229,1.46,3.7344
150.0,25.0,900,0,23.407778739172606,415.1641067053148,1.6462,2.417
150.0,25.0,900,1,24.915887519668065,498.1670841284161,1.4584,4.285
150.0,25.0,900,2,23.73556999417177,476.1265053311114,1.2328,6.7194
150.0,25.0,900,1,28.97066386792659,629.481810987486,1.4146,3.3911
150.0,25.0,900,2,27.782311443376,590.5431337286309,1.2293,5.4176
150.0,25.0,900,0,28.26855169021998,395.66272316861233,1.6475,2.5361
150.0,25.0,900,2,29.541888674634784,408.82513407975017,1.2528,7.8256
150.0,25.0,900,2,19.176962888841672,429.1142022117414,1.3002,7.4556
150.0,25.0,900,1,23.423336924383023,726.1802616632235,1.4396,2.9396
150.0,25.0,900,1,21.73136394348605,475.34589838662936,1.4688,4.4907
150.0,25.0,900,0,31.077848163322265,526.7264921576758,1.6177,1.9051
150.0,25.0,900,2,25.122004040297732,463.6935653061237,1.3062,6.8996
150.0,25.0,900,0,25.38701477624236,592.7605046581092,1.6335,1.6929
150.0,25.0,900,2,19.116244381818344,468.8571053652551,1.2875,6.8236
150.0,25.0,900,1,28.481302382889076,639.4840711658379,1.4342,3.3381
150.0,25.0,900,1,25.053423494508923,372.3825174263032,1.4602,5.7324
150.0,25.0,900,2,19.135482172470024,746.2198184794461,1.2485,4.2873
150.0,25.0,900,1,20.406142758910622,684.2576488951236,1.4366,3.1197
150.0,25.0,900,1,19.677890028313644,741.0174844453585,1.4628,2.8807
150.0,25.0,900,2,30.394257029522855,403.81427304134667,1.3117,7.9227
150.0,25.0,900,2,30.64493403756853,645.468555176788,1.2315,4.9566
150.0,25.0,900,1,19.68748079763853,739.1048894134544,1.42,2.8882
150.0,25.0,900,1,22.019831636223394,366.5924782640874,1.4311,5.823
150.0,25.0,900,2,24.246976703739488,374.41266002620296,1.2875,8.5448
150.0,25.0,900,0,30.59825998601971,650.5892225027345,1.6461,1.5424
150.0,25.0,900,1,18.30464887325792,409.9774667566604,1.4227,5.2068
150.0,25.0,900,1,27.228214360815336,565.0680585462042,1.4586,3.7777
150.0,25.0,900,1,31.452080704591822,373.1386997783711,1.4679,5.7208
150.0,25.0,900,0,21.51700502323089,599.1136187657797,1.6436,1.6749
150.0,25.0,900,2,18.54375596753271,393.94615314246516,1.2485,8.1212
150.0,25.0,900,2,30.67251843294467,404.1224355908085,1.2636,7.9167
150.0,25.0,900,1,18.040593267496387,653.5594594276661,1.4143,3.2662
150.0,25.0,900,1,24.14119165188918,399.4370404608116,1.4464,5.3442
150.0,25.0,900,0,18.170173728428622,563.5400867326721,1.6446,1.7806
150.0,25.0,900,2,30.66305149507121,499.0613565713071,1.2927,6.4106
150.0,25.0,900,2,19.8021841587628,730.5492163797965,1.2248,4.3793
150.0,25.0,900,2,31.44246474916666,550.0499432828921,1.2947,5.8164
150.0,25.0,900,1,24.08000565810429,712.3237885709541,1.4603,2.9967
150.0,25.0,900,0,23.180975819495877,552.5106078604078,1.6454,1.8162
150.0,25.0,900,0,20.69999498128763,460.23653564615654,1.6426,2.1803
150.0,25.0,900,1,23.54027327851798,586.3018797973732,1.4719,3.6409
150.0,25.0,900,0,29.363851116123417,540.9732357545907,1.6424,1.8549
150.0,25.0,900,0,31.32573655330888,563.3697732936955,1.6202,1.7812
150.0,25.0,900,2,23.22175066010188,410.570575962067,1.2142,7.7923
150.0,25.0,900,0,28.814807350589437,376.30008089824184,1.6203,2.6666
150.0,25.0,900,2,24.121809147866983,611.6753722220626,1.3079,5.2304
150.0,25.0,900,2,20.26933003802645,446.70562312636594,1.2142,7.162
150.0,25.0,900,2,30.080958144021665,566.1653697879217,1.2547,5.6508
150.0,25.0,900,1,22.053966991095628,591.6597174288459,1.4287,3.6079
150.0,25.0,900,0,18.44825371940761,364.50839016028425,1.623,2.7529
150.0,25.0,900,0,18.05261973539066,664.8094857650556,1.6202,1.5094
150.0,25.0,900,1,22.794186710627322,616.223865988221,1.4474,3.4641
150.0,25.0,900,1,25.350480766603106,680.3366094495884,1.4739,3.1376
150.0,25.0,900,1,20.041360307060966,374.90087269691765,1.4667,5.6939
150.0,25.0,900,0,22.40608380738198,633.4530441487125,1.6323,1.5841
150.0,25.0,900,1,26.07528703889108,430.40352522676363,1.4258,4.9597
150.0,25.0,900,0,24.697255105466475,533.7181658376661,1.6448,1.8801
150.0,25.0,900,0,29.041742042222527,538.5320132875323,1.6429,1.8633
150.0,25.0,900,2,31.16011435073284,585.3183427033546,1.2184,5.4659
150.0,25.0,900,1,31.425997868606743,723.5891934739243,1.4377,2.9501
150.0,25.0,900,0,19.63557822811077,685.0798444514685,1.6282,1.4647
150.0,25.0,900,1,24.254351812201783,378.9131257960548,1.4263,5.6336
150.0,25.0,900,2,26.701078260794848,392.95445888645156,1.3059,8.1416
150.0,25.0,900,2,22.898327124846283,387.16419537708543,1.2282,8.2634
150.0,25.0,900,2,18.30988269852056,728.9269392870467,1.2194,4.3891
150.0,25.0,900,2,22.978812671861363,505.5408667319857,1.3135,6.3285
150.0,25.0,900,1,20.88233625218878,357.44893923605196,1.4379,5.9719
150.0,25.0,900,2,31.776694565867928,465.7293395199215,1.2397,6.8694
150.0,25.0,900,0,20.433602387366175,411.455714980448,1.6362,2.4388
150.0,25.0,900,1,25.68435017818325,550.1176343332552,1.415,3.8804
150.0,25.0,900,0,22.603043031301684,605.6684338004786,1.6393,1.6568
150.0,25.0,900,0,30.889200081668733,653.208146003397,1.624,1.5362
150.0,25.0,900,2,22.26907545470764,695.7042313426496,1.271,4.5986
150.0,25.0,900,2,31.521310571936944,558.212587805109,1.2967,5.7313
150.0,25.0,900,2,18.323043106021693,504.58792966368685,1.2497,6.3404
150.0,25.0,900,2,24.49299437127336,541.2367783843529,1.299,5.9111
150.0,25.0,900,2,21.91096994724625,565.8381756550082,1.2841,5.6541
150.0,25.0,900,2,22.83335085731228,554.1146189955946,1.2574,5.7737
150.0,25.0,900,0,27.968233286093614,456.6985646063407,1.6282,2.1972
150.0,25.0,900,2,24.492021210193656,604.8750249557213,1.2362,5.2892
150.0,25.0,900,2,31.504520376300817,706.2937267253201,1.2677,4.5297
150.0,25.0,900,1,27.652468463390512,626.223701590186,1.4697,3.4088
150.0,25.0,900,2,23.756771989332844,508.36496327812114,1.3113,6.2933
150.0,25.0,900,2,26.49314626980021,633.3365619228102,1.261,5.0515
150.0,25.0,900,2,28.027366143150168,371.97457061464735,1.3046,8.6008
150.0,25.0,900,1,30.636561088679535,602.8430856787334,1.4113,3.541
150.0,25.0,900,1,24.2229370874959,718.270765705206,1.4727,2.9719
150.0,25.0,900,0,18.014234547606137,724.8478653633075,1.6235,1.3844
150.0,25.0,900,2,20.66323810035905,717.8945900187866,1.3075,4.4565
150.0,25.0,900,0,31.54873061713981,553.2117702442933,1.6184,1.8139
